streamlit_key,risk_level_text,year,disease_class,disease,region,cases,population,incidence_100k,disease_score,case_trend_score,weather_or_habitat,habitat_en,tick_count,tick_score,tick_source_year,tick_data_match_type,final_risk_score,risk_level_code,env_source_url,note
string,string,continuous,continuous,라임병 중증열성혈소판감소증후군(SFTS) 쯔쯔가무시증,강원 경기 경남 경북 광주 대구 대전 부산 서울 세종 울산 인천 전남 전북 제주 충남 충북,continuous,continuous,continuous,continuous,continuous,무덤 산길 잡목림 초지,Copse/Woodland Grassland Grave Mountain\ road,continuous,continuous,continuous,exact_year latest_available_proxy,continuous,continuous,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15 https://neweng-phwr.inforang.com/journal/view.html?number=33&spage=1406&volume=17 https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf https://www.djcidc.or.kr/bbsDown/dataBoard_new/2023091493767694428.pdf,질병\ 60%\ +\ 환경별\ 진드기점수\ 40%로\ 계산 질병\ 60%\ +\ 환경별\ 진드기점수\ 40%로\ 계산;\ 2025년\ 환경자료\ 없음:\ 2024년\ 환경별\ tick_score\ 대체\ 사용
meta,meta,,,,,,,,,,,,,,,,,,,
2024|중증열성혈소판감소증후군(SFTS)|전남|초지,보통,2024,3,중증열성혈소판감소증후군(SFTS),전남,8,1788819,0.4472,25.00,0.00,초지,Grassland,29104,100.00,2024,exact_year,55,3,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|중증열성혈소판감소증후군(SFTS)|경북|무덤,나쁨,2024,3,중증열성혈소판감소증후군(SFTS),경북,26,2531384,1.0271,81.25,51.85,무덤,Grave,18251,40.89,2024,exact_year,65.106,4,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|중증열성혈소판감소증후군(SFTS)|경북|산길,보통,2024,3,중증열성혈소판감소증후군(SFTS),경북,26,2531384,1.0271,81.25,51.85,산길,Mountain road,10743,0.00,2024,exact_year,48.75,3,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|중증열성혈소판감소증후군(SFTS)|경북|잡목림,보통,2024,3,중증열성혈소판감소증후군(SFTS),경북,26,2531384,1.0271,81.25,51.85,잡목림,Copse/Woodland,13826,16.79,2024,exact_year,55.466,3,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|중증열성혈소판감소증후군(SFTS)|경북|초지,최악,2024,3,중증열성혈소판감소증후군(SFTS),경북,26,2531384,1.0271,81.25,51.85,초지,Grassland,29104,100.00,2024,exact_year,88.75,6,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|중증열성혈소판감소증후군(SFTS)|경남|무덤,보통,2024,3,중증열성혈소판감소증후군(SFTS),경남,16,3228380,0.4956,50.00,18.52,무덤,Grave,18251,40.89,2024,exact_year,46.356,3,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|중증열성혈소판감소증후군(SFTS)|경남|산길,양호,2024,3,중증열성혈소판감소증후군(SFTS),경남,16,3228380,0.4956,50.00,18.52,산길,Mountain road,10743,0.00,2024,exact_year,30,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|중증열성혈소판감소증후군(SFTS)|경남|잡목림,양호,2024,3,중증열성혈소판감소증후군(SFTS),경남,16,3228380,0.4956,50.00,18.52,잡목림,Copse/Woodland,13826,16.79,2024,exact_year,36.716,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|중증열성혈소판감소증후군(SFTS)|경남|초지,나쁨,2024,3,중증열성혈소판감소증후군(SFTS),경남,16,3228380,0.4956,50.00,18.52,초지,Grassland,29104,100.00,2024,exact_year,70,4,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|중증열성혈소판감소증후군(SFTS)|제주|무덤,양호,2024,3,중증열성혈소판감소증후군(SFTS),제주,9,670368,1.3425,28.12,33.33,무덤,Grave,18251,40.89,2024,exact_year,33.228,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|중증열성혈소판감소증후군(SFTS)|제주|산길,좋음,2024,3,중증열성혈소판감소증후군(SFTS),제주,9,670368,1.3425,28.12,33.33,산길,Mountain road,10743,0.00,2024,exact_year,16.872,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|중증열성혈소판감소증후군(SFTS)|제주|잡목림,좋음,2024,3,중증열성혈소판감소증후군(SFTS),제주,9,670368,1.3425,28.12,33.33,잡목림,Copse/Woodland,13826,16.79,2024,exact_year,23.588,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|중증열성혈소판감소증후군(SFTS)|제주|초지,보통,2024,3,중증열성혈소판감소증후군(SFTS),제주,9,670368,1.3425,28.12,33.33,초지,Grassland,29104,100.00,2024,exact_year,56.872,3,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|중증열성혈소판감소증후군(SFTS)|세종|무덤,좋음,2024,3,중증열성혈소판감소증후군(SFTS),세종,0,390685,0.0000,0.00,11.11,무덤,Grave,18251,40.89,2024,exact_year,16.356,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|중증열성혈소판감소증후군(SFTS)|세종|산길,매우 좋음,2024,3,중증열성혈소판감소증후군(SFTS),세종,0,390685,0.0000,0.00,11.11,산길,Mountain road,10743,0.00,2024,exact_year,0,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|중증열성혈소판감소증후군(SFTS)|세종|잡목림,매우 좋음,2024,3,중증열성혈소판감소증후군(SFTS),세종,0,390685,0.0000,0.00,11.11,잡목림,Copse/Woodland,13826,16.79,2024,exact_year,6.716,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|중증열성혈소판감소증후군(SFTS)|세종|초지,양호,2024,3,중증열성혈소판감소증후군(SFTS),세종,0,390685,0.0000,0.00,11.11,초지,Grassland,29104,100.00,2024,exact_year,40,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|서울|무덤,매우 나쁨,2024,3,라임병,서울,8,9331828,0.0857,100.00,25.00,무덤,Grave,18251,40.89,2024,exact_year,76.356,5,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|서울|산길,나쁨,2024,3,라임병,서울,8,9331828,0.0857,100.00,25.00,산길,Mountain road,10743,0.00,2024,exact_year,60,4,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|서울|잡목림,나쁨,2024,3,라임병,서울,8,9331828,0.0857,100.00,25.00,잡목림,Copse/Woodland,13826,16.79,2024,exact_year,66.716,4,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|서울|초지,최악,2024,3,라임병,서울,8,9331828,0.0857,100.00,25.00,초지,Grassland,29104,100.00,2024,exact_year,100,6,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|부산|무덤,좋음,2024,3,라임병,부산,0,3266598,0.0000,0.00,29.17,무덤,Grave,18251,40.89,2024,exact_year,16.356,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|부산|산길,매우 좋음,2024,3,라임병,부산,0,3266598,0.0000,0.00,29.17,산길,Mountain road,10743,0.00,2024,exact_year,0,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|부산|잡목림,매우 좋음,2024,3,라임병,부산,0,3266598,0.0000,0.00,29.17,잡목림,Copse/Woodland,13826,16.79,2024,exact_year,6.716,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|부산|초지,양호,2024,3,라임병,부산,0,3266598,0.0000,0.00,29.17,초지,Grassland,29104,100.00,2024,exact_year,40,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|대구|무덤,좋음,2024,3,라임병,대구,1,2363629,0.0423,12.50,37.50,무덤,Grave,18251,40.89,2024,exact_year,23.856,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|대구|산길,매우 좋음,2024,3,라임병,대구,1,2363629,0.0423,12.50,37.50,산길,Mountain road,10743,0.00,2024,exact_year,7.5,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|대구|잡목림,매우 좋음,2024,3,라임병,대구,1,2363629,0.0423,12.50,37.50,잡목림,Copse/Woodland,13826,16.79,2024,exact_year,14.216,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|대구|초지,보통,2024,3,라임병,대구,1,2363629,0.0423,12.50,37.50,초지,Grassland,29104,100.00,2024,exact_year,47.5,3,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|인천|무덤,양호,2024,3,라임병,인천,2,3021010,0.0662,25.00,0.00,무덤,Grave,18251,40.89,2024,exact_year,31.356,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|인천|산길,좋음,2024,3,라임병,인천,2,3021010,0.0662,25.00,0.00,산길,Mountain road,10743,0.00,2024,exact_year,15,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|인천|잡목림,좋음,2024,3,라임병,인천,2,3021010,0.0662,25.00,0.00,잡목림,Copse/Woodland,13826,16.79,2024,exact_year,21.716,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|인천|초지,보통,2024,3,라임병,인천,2,3021010,0.0662,25.00,0.00,초지,Grassland,29104,100.00,2024,exact_year,55,3,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|광주|무덤,좋음,2024,3,라임병,광주,0,1408422,0.0000,0.00,33.33,무덤,Grave,18251,40.89,2024,exact_year,16.356,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|광주|산길,매우 좋음,2024,3,라임병,광주,0,1408422,0.0000,0.00,33.33,산길,Mountain road,10743,0.00,2024,exact_year,0,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|광주|잡목림,매우 좋음,2024,3,라임병,광주,0,1408422,0.0000,0.00,33.33,잡목림,Copse/Woodland,13826,16.79,2024,exact_year,6.716,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|광주|초지,양호,2024,3,라임병,광주,0,1408422,0.0000,0.00,33.33,초지,Grassland,29104,100.00,2024,exact_year,40,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|대전|무덤,좋음,2024,3,라임병,대전,0,1439157,0.0000,0.00,33.33,무덤,Grave,18251,40.89,2024,exact_year,16.356,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|대전|산길,매우 좋음,2024,3,라임병,대전,0,1439157,0.0000,0.00,33.33,산길,Mountain road,10743,0.00,2024,exact_year,0,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|대전|잡목림,매우 좋음,2024,3,라임병,대전,0,1439157,0.0000,0.00,33.33,잡목림,Copse/Woodland,13826,16.79,2024,exact_year,6.716,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|대전|초지,양호,2024,3,라임병,대전,0,1439157,0.0000,0.00,33.33,초지,Grassland,29104,100.00,2024,exact_year,40,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|울산|무덤,좋음,2024,3,라임병,울산,1,1098049,0.0911,12.50,37.50,무덤,Grave,18251,40.89,2024,exact_year,23.856,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|울산|산길,매우 좋음,2024,3,라임병,울산,1,1098049,0.0911,12.50,37.50,산길,Mountain road,10743,0.00,2024,exact_year,7.5,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|울산|잡목림,매우 좋음,2024,3,라임병,울산,1,1098049,0.0911,12.50,37.50,잡목림,Copse/Woodland,13826,16.79,2024,exact_year,14.216,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|울산|초지,보통,2024,3,라임병,울산,1,1098049,0.0911,12.50,37.50,초지,Grassland,29104,100.00,2024,exact_year,47.5,3,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|경기|무덤,나쁨,2024,3,라임병,경기,6,13694685,0.0438,75.00,25.00,무덤,Grave,18251,40.89,2024,exact_year,61.356,4,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|경기|산길,보통,2024,3,라임병,경기,6,13694685,0.0438,75.00,25.00,산길,Mountain road,10743,0.00,2024,exact_year,45,3,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|경기|잡목림,보통,2024,3,라임병,경기,6,13694685,0.0438,75.00,25.00,잡목림,Copse/Woodland,13826,16.79,2024,exact_year,51.716,3,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|경기|초지,매우 나쁨,2024,3,라임병,경기,6,13694685,0.0438,75.00,25.00,초지,Grassland,29104,100.00,2024,exact_year,85,5,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|강원|무덤,좋음,2024,3,라임병,강원,1,1517766,0.0659,12.50,37.50,무덤,Grave,18251,40.89,2024,exact_year,23.856,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|강원|산길,매우 좋음,2024,3,라임병,강원,1,1517766,0.0659,12.50,37.50,산길,Mountain road,10743,0.00,2024,exact_year,7.5,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|강원|잡목림,매우 좋음,2024,3,라임병,강원,1,1517766,0.0659,12.50,37.50,잡목림,Copse/Woodland,13826,16.79,2024,exact_year,14.216,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|강원|초지,보통,2024,3,라임병,강원,1,1517766,0.0659,12.50,37.50,초지,Grassland,29104,100.00,2024,exact_year,47.5,3,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|충북|무덤,양호,2024,3,라임병,충북,2,1591177,0.1257,25.00,33.33,무덤,Grave,18251,40.89,2024,exact_year,31.356,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|충북|산길,좋음,2024,3,라임병,충북,2,1591177,0.1257,25.00,33.33,산길,Mountain road,10743,0.00,2024,exact_year,15,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|충북|잡목림,좋음,2024,3,라임병,충북,2,1591177,0.1257,25.00,33.33,잡목림,Copse/Woodland,13826,16.79,2024,exact_year,21.716,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|충북|초지,보통,2024,3,라임병,충북,2,1591177,0.1257,25.00,33.33,초지,Grassland,29104,100.00,2024,exact_year,55,3,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|충남|무덤,양호,2024,3,라임병,충남,3,2136574,0.1404,37.50,0.00,무덤,Grave,18251,40.89,2024,exact_year,38.856,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|충남|산길,좋음,2024,3,라임병,충남,3,2136574,0.1404,37.50,0.00,산길,Mountain road,10743,0.00,2024,exact_year,22.5,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|충남|잡목림,양호,2024,3,라임병,충남,3,2136574,0.1404,37.50,0.00,잡목림,Copse/Woodland,13826,16.79,2024,exact_year,29.216,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|충남|초지,나쁨,2024,3,라임병,충남,3,2136574,0.1404,37.50,0.00,초지,Grassland,29104,100.00,2024,exact_year,62.5,4,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|전북|무덤,좋음,2024,3,라임병,전북,1,1738690,0.0575,12.50,37.50,무덤,Grave,18251,40.89,2024,exact_year,23.856,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|전북|산길,매우 좋음,2024,3,라임병,전북,1,1738690,0.0575,12.50,37.50,산길,Mountain road,10743,0.00,2024,exact_year,7.5,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|전북|잡목림,매우 좋음,2024,3,라임병,전북,1,1738690,0.0575,12.50,37.50,잡목림,Copse/Woodland,13826,16.79,2024,exact_year,14.216,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|전북|초지,보통,2024,3,라임병,전북,1,1738690,0.0575,12.50,37.50,초지,Grassland,29104,100.00,2024,exact_year,47.5,3,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|전남|무덤,양호,2024,3,라임병,전남,2,1788819,0.1118,25.00,41.67,무덤,Grave,18251,40.89,2024,exact_year,31.356,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|전남|산길,좋음,2024,3,라임병,전남,2,1788819,0.1118,25.00,41.67,산길,Mountain road,10743,0.00,2024,exact_year,15,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|전남|잡목림,좋음,2024,3,라임병,전남,2,1788819,0.1118,25.00,41.67,잡목림,Copse/Woodland,13826,16.79,2024,exact_year,21.716,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|전남|초지,보통,2024,3,라임병,전남,2,1788819,0.1118,25.00,41.67,초지,Grassland,29104,100.00,2024,exact_year,55,3,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|경북|무덤,양호,2024,3,라임병,경북,2,2531384,0.0790,25.00,37.50,무덤,Grave,18251,40.89,2024,exact_year,31.356,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|경북|산길,좋음,2024,3,라임병,경북,2,2531384,0.0790,25.00,37.50,산길,Mountain road,10743,0.00,2024,exact_year,15,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|경북|잡목림,좋음,2024,3,라임병,경북,2,2531384,0.0790,25.00,37.50,잡목림,Copse/Woodland,13826,16.79,2024,exact_year,21.716,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|경북|초지,보통,2024,3,라임병,경북,2,2531384,0.0790,25.00,37.50,초지,Grassland,29104,100.00,2024,exact_year,55,3,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|경남|무덤,보통,2024,3,라임병,경남,4,3228380,0.1239,50.00,41.67,무덤,Grave,18251,40.89,2024,exact_year,46.356,3,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|경남|산길,양호,2024,3,라임병,경남,4,3228380,0.1239,50.00,41.67,산길,Mountain road,10743,0.00,2024,exact_year,30,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|경남|잡목림,양호,2024,3,라임병,경남,4,3228380,0.1239,50.00,41.67,잡목림,Copse/Woodland,13826,16.79,2024,exact_year,36.716,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|경남|초지,나쁨,2024,3,라임병,경남,4,3228380,0.1239,50.00,41.67,초지,Grassland,29104,100.00,2024,exact_year,70,4,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|제주|무덤,좋음,2024,3,라임병,제주,1,670368,0.1492,12.50,37.50,무덤,Grave,18251,40.89,2024,exact_year,23.856,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|제주|산길,매우 좋음,2024,3,라임병,제주,1,670368,0.1492,12.50,37.50,산길,Mountain road,10743,0.00,2024,exact_year,7.5,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|제주|잡목림,매우 좋음,2024,3,라임병,제주,1,670368,0.1492,12.50,37.50,잡목림,Copse/Woodland,13826,16.79,2024,exact_year,14.216,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|제주|초지,보통,2024,3,라임병,제주,1,670368,0.1492,12.50,37.50,초지,Grassland,29104,100.00,2024,exact_year,47.5,3,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|세종|무덤,좋음,2024,3,라임병,세종,0,390685,0.0000,0.00,33.33,무덤,Grave,18251,40.89,2024,exact_year,16.356,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2024|라임병|세종|산길,매우 좋음,2024,3,라임병,세종,0,390685,0.0000,0.00,33.33,산길,Mountain road,10743,0.00,2024,exact_year,0,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산
